Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,ORG_PT023_001,ORG_PT023_002,ORG_PT023_003,ORG_PT023_004,ORG_PT023_005,ORG_PT023_006,ORG_PT023_007,ORG_PT023_008,ORG_PT023_009,ORG_PT023_010,ORG_PT023_011,ORG_PT023_012,ORG_PT023_013,ORG_PT023_014,ORG_PT023_015,ORG_PT023_016,ORG_PT023_017,ORG_PT023_018,ORG_PT023_019,ORG_PT023_020,ORG_PT023_021,ORG_PT023_022,ORG_PT023_023,ORG_PT023_024,ORG_PT023_025,ORG_PT023_026,ORG_PT023_027,ORG_PT023_028,ORG_PT023_029
"36047082200","Census Tract 822","Census Tract 822, Kings County, New York","00","36","047","082200",5048,3854,2272,14,21,113,14,13,19,633,33,313,0,124,285,1194,243,99,0,84,54,28,17,327,6,175,0,142,19
"36047082400","Census Tract 824","Census Tract 824, Kings County, New York","00","36","047","082400",5402,4281,2716,50,0,108,106,27,0,185,157,402,0,118,412,1121,503,83,0,61,25,23,0,122,65,127,0,107,5
"36047082600","Census Tract 826","Census Tract 826, Kings County, New York","00","36","047","082600",4872,3796,2594,21,22,51,36,0,0,80,248,343,0,66,335,1076,355,189,22,41,18,6,8,61,65,152,47,107,5
"36047082800","Census Tract 828","Census Tract 828, Kings County, New York","00","36","047","082800",3455,2680,2132,13,6,14,20,4,0,73,146,147,0,25,100,775,231,55,0,77,27,0,0,21,142,176,0,46,0
"36047083000","Census Tract 830","Census Tract 830, Kings County, New York","00","36","047","083000",5620,4099,3042,28,0,64,12,20,12,151,201,158,0,113,298,1521,711,140,6,59,16,14,6,209,29,239,10,82,0
"36047083200","Census Tract 832","Census Tract 832, Kings County, New York","00","36","047","083200",1999,1677,1209,9,0,20,50,0,0,12,250,25,0,41,61,322,117,0,0,42,8,0,32,7,58,12,0,46,0
"36047083400","Census Tract 834","Census Tract 834, Kings County, New York","00","36","047","083400",1737,1576,1288,13,6,15,15,0,18,6,122,7,0,63,23,161,55,0,0,28,0,0,0,0,45,16,0,17,0
"36047083600","Census Tract 836","Census Tract 836, Kings County, New York","00","36","047","083600",1982,1715,1179,0,0,10,20,0,6,47,309,21,0,40,83,267,99,0,0,22,0,0,0,7,78,15,0,40,6
"36047083800","Census Tract 838","Census Tract 838, Kings County, New York","00","36","047","083800",2075,1882,1467,0,0,39,6,0,7,45,245,13,0,31,29,193,100,0,0,12,0,0,0,27,41,0,0,6,7
"36047084000","Census Tract 840","Census Tract 840, Kings County, New York","00","36","047","084000",1916,1667,998,0,0,10,4,0,0,76,240,46,0,14,279,249,78,9,0,0,4,0,0,66,78,8,0,6,0
"36047084600","Census Tract 846","Census Tract 846, Kings County, New York","00","36","047","084600",2172,1765,797,5,0,12,0,0,0,201,271,87,0,97,295,407,43,6,0,19,20,5,6,188,38,0,0,82,0
"36047084800","Census Tract 848","Census Tract 848, Kings County, New York","00","36","047","084800",1499,1194,546,0,0,52,0,0,7,222,178,69,0,53,67,305,90,0,0,29,5,11,0,96,30,15,0,29,0
"36047085000","Census Tract 850","Census Tract 850, Kings County, New York","00","36","047","085000",1333,1181,783,0,5,8,6,0,0,131,53,6,0,31,158,152,5,0,0,34,12,0,0,43,25,0,0,33,0
"36047085200","Census Tract 852","Census Tract 852, Kings County, New York","00","36","047","085200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047085400","Census Tract 854","Census Tract 854, Kings County, New York","00","36","047","085400",1669,1414,1077,5,0,54,7,0,0,18,105,34,0,26,88,255,133,0,0,20,8,0,0,10,15,24,0,39,6
"36047085600","Census Tract 856","Census Tract 856, Kings County, New York","00","36","047","085600",3505,2884,1958,6,0,50,24,7,0,209,291,87,0,40,212,621,201,0,5,54,18,19,6,128,92,72,0,20,6
"36047085800","Census Tract 858","Census Tract 858, Kings County, New York","00","36","047","085800",1838,1531,959,6,0,6,0,7,0,79,179,159,0,24,112,307,46,7,0,17,5,6,0,72,102,12,0,23,17
"36047086000","Census Tract 860","Census Tract 860, Kings County, New York","00","36","047","086000",3091,2156,1008,6,6,20,5,7,0,447,204,169,0,49,235,935,198,0,0,42,65,44,0,399,98,17,0,72,0
"36047086200","Census Tract 862","Census Tract 862, Kings County, New York","00","36","047","086200",2961,2177,1076,5,0,4,27,20,14,529,108,60,0,111,223,784,111,13,0,18,16,34,16,419,55,17,0,85,0
"36047086400","Census Tract 864","Census Tract 864, Kings County, New York","00","36","047","086400",2024,1514,715,29,5,6,12,18,0,436,71,76,0,60,86,510,56,41,0,24,0,13,0,279,16,24,0,57,0
"36047086600","Census Tract 866","Census Tract 866, Kings County, New York","00","36","047","086600",2840,1997,874,15,0,0,0,13,5,445,64,194,0,102,285,843,149,15,0,19,43,74,8,408,0,18,0,102,7
"36047086800","Census Tract 868","Census Tract 868, Kings County, New York","00","36","047","086800",2985,1943,964,0,0,10,17,5,7,506,101,89,0,62,182,1042,185,7,0,29,79,28,14,504,61,57,0,70,8
"36047087000","Census Tract 870","Census Tract 870, Kings County, New York","00","36","047","087000",2821,1943,1002,0,7,4,4,0,0,408,100,133,0,109,176,878,94,28,0,0,14,48,10,374,38,100,0,172,0
"36047087200","Census Tract 872","Census Tract 872, Kings County, New York","00","36","047","087200",3069,2235,1255,24,0,30,4,10,0,448,134,53,0,106,171,834,175,24,0,22,20,49,0,370,42,16,0,116,0
"36047087401","Census Tract 874.01","Census Tract 874.01, Kings County, New York","00","36","047","087401",3346,2394,1753,16,0,8,0,9,0,88,55,79,8,32,346,952,266,57,5,78,14,35,0,173,24,201,0,94,5
"36047087600","Census Tract 876","Census Tract 876, Kings County, New York","00","36","047","087600",1412,1075,837,0,0,0,0,0,0,74,36,53,0,16,59,337,156,20,0,0,6,10,0,54,18,26,11,30,6
"36047087800","Census Tract 878","Census Tract 878, Kings County, New York","00","36","047","087800",2770,1769,888,5,0,37,16,0,0,471,48,72,0,39,193,1001,204,25,0,91,68,93,7,461,11,13,0,28,0
"36047088000","Census Tract 880","Census Tract 880, Kings County, New York","00","36","047","088000",2822,2033,1149,9,0,5,6,6,0,411,15,177,0,101,154,789,365,0,0,19,20,28,42,176,6,56,0,66,11
"36047088200","Census Tract 882","Census Tract 882, Kings County, New York","00","36","047","088200",5751.119,4009.489,2472.317,67.36951,10.99025,33.96985,23.97872,6.650954,0,498.5806,46.95833,455.0485,1.181293,84.38385,308.0597,1741.63,749.7806,187.9833,4.995567,7.992907,34.09322,34.99049,0.6562741,456.4729,7.992907,99.84251,0,132.5959,24.23335
"36047088400","Census Tract 884","Census Tract 884, Kings County, New York","00","36","047","088400",4687.881,2668.511,1605.683,75.63048,0.009753214,0.0301463,0.02127974,4.349046,0,344.4194,0.04167282,419.9515,7.818707,62.61615,147.9403,2019.37,777.2194,583.0167,0.004433279,0.007093247,33.90677,20.00951,4.343726,290.5271,0.007093247,178.1575,0,97.40408,34.76665
"36047088600","Census Tract 886","Census Tract 886, Kings County, New York","00","36","047","088600",4482,3301,2207,52,0,5,9,19,0,347,17,201,0,20,424,1181,319,105,0,23,33,48,32,404,7,128,0,74,8
"36047088800","Census Tract 888","Census Tract 888, Kings County, New York","00","36","047","088800",3608.678,2594.57,1199.232,0,0,56.12988,9.260742,0,11.23177,548.6605,2.607427,181.4925,0,9.753257,576.2018,1014.108,217.8981,14.59343,0,6.811199,62.34766,93.75326,7,510.8073,0.5214853,26.4056,8,65.6224,0.3476569
"36047089000","Census Tract 890","Census Tract 890, Kings County, New York","00","36","047","089000",6111.468,4158.488,2878.963,79.10696,0,6.184517,14.03337,14.06494,7,159.3673,68.1188,493.5279,0,53.24209,384.8795,1952.98,1085.181,275.712,0,6.049004,36.08806,30.10361,9.038712,226.0712,11.02403,137.4437,0.02230616,114.211,22.03505
"36047089200","Census Tract 892","Census Tract 892, Kings County, New York","00","36","047","089200",2997.418,2059.417,1070.578,20.93308,0,28.90759,0,11.96176,0,227.2735,0,449.5629,0,49.84068,200.3595,938.0015,298.0472,217.3053,0,6.977695,17.94264,29.9044,0,194.3786,0,111.6431,6.977695,43.85979,10.96495
"36047089400","Census Tract 894","Census Tract 894, Kings County, New York","00","36","047","089400",6609,5144,3433,54,0,0,0,0,0,40,7,979,0,15,616,1465,533,77,0,0,14,0,0,443,6,354,0,23,15
"36047089600","Census Tract 896","Census Tract 896, Kings County, New York","00","36","047","089600",3789,3020,2227,20,0,0,0,0,0,49,0,497,0,7,220,769,558,15,0,0,0,21,0,86,0,83,0,0,6
"36047089800","Census Tract 898","Census Tract 898, Kings County, New York","00","36","047","089800",3029,2772,1849,36,0,0,0,0,0,0,0,703,0,0,184,257,144,24,0,0,0,0,0,6,0,58,17,0,8
"36047090000","Census Tract 900","Census Tract 900, Kings County, New York","00","36","047","090000",10353,9288,5840,47,0,31,0,0,0,11,0,2263,0,54,1042,1065,357,260,0,0,0,0,0,53,5,274,0,52,64
"36047090200","Census Tract 902","Census Tract 902, Kings County, New York","00","36","047","090200",4280,3985,2615,0,0,0,0,0,0,0,0,1078,0,34,258,295,147,19,0,0,0,0,0,27,6,42,0,54,0
"36047090600","Census Tract 906","Census Tract 906, Kings County, New York","00","36","047","090600",5660.455,5517.5,3458.427,0,0,6.215401,0,0,0,19.53412,34.62866,1723.442,0,6.215401,269.0381,142.9542,18.6462,0,0,9.767059,6.215401,0,0,44.39572,9.767059,54.16278,0,0,0
"36047090800","Census Tract 908","Census Tract 908, Kings County, New York","00","36","047","090800",5973.511,5862.261,3385.437,0,0,1.320769,13,0,0,11.46588,5.562827,1983.035,0,8.784599,453.6555,111.25,11.3538,0.9531915,0,8.232942,0.7845989,0,0,5.604278,2.186133,60.83722,0,21.29787,0
"36047091000","Census Tract 910","Census Tract 910, Kings County, New York","00","36","047","091000",7310.347,7018.892,5273.277,7.213291,0,0.3033227,0,0,0,16.50241,7,1129.68,0,23.7299,561.1852,291.4553,88.09486,8.819936,0,0,8,0,0,81.60664,0,80.94802,0,16.9858,7
"36047091200","Census Tract 912","Census Tract 912, Kings County, New York","00","36","047","091200",9313,9160,7295,68,0,55,0,0,0,35,0,933,0,8,766,153,51,15,0,17,8,8,0,26,0,9,6,13,0
"36047091600","Census Tract 916","Census Tract 916, Kings County, New York","00","36","047","091600",4295.354,3962.987,2776.633,43.31133,0,0,0,0,0,20.71411,0,796.5518,0,0,325.7765,332.3674,154.4143,13.18171,0,0,0,14.12326,0,0,42.36978,95.09661,0,2.824652,10.35706
"36047091800","Census Tract 918","Census Tract 918, Kings County, New York","00","36","047","091800",2384.646,2240.013,1217.367,2.68867,0,8,0,0,0,1.285886,0,865.4481,0,0,145.2235,144.6326,54.58569,12.81829,0,0,0,0.8767402,0,10,2.630221,56.90339,0,6.175348,0.6429428
"36047092000","Census Tract 920","Census Tract 920, Kings County, New York","00","36","047","092000",2420,2271,1375,0,0,0,0,0,0,0,0,551,0,5,340,149,96,0,0,0,0,0,0,8,0,45,0,0,0
"36047092200","Census Tract 922","Census Tract 922, Kings County, New York","00","36","047","092200",3341,2504,1494,7,0,21,7,6,0,427,8,319,0,114,101,837,185,30,0,17,7,29,6,416,0,55,0,78,14
"36047092400","Census Tract 924","Census Tract 924, Kings County, New York","00","36","047","092400",4401,4210,2453,0,0,6,0,0,0,0,0,1503,0,0,248,191,88,28,0,0,0,0,0,5,0,65,0,5,0
"36047092800","Census Tract 928","Census Tract 928, Kings County, New York","00","36","047","092800",2907.114,2173.095,1152.46,29.95996,0,68.9079,24.96663,19.9733,0,479.3593,88.8812,67.90923,0,61.91724,178.7611,734.0189,170.7717,12.98265,0,19.9733,22.9693,5.991991,28.96129,336.5502,17.97597,64.91324,0,52.92925,0
"36047093000","Census Tract 930","Census Tract 930, Kings County, New York","00","36","047","093000",2452,1892,787,0,0,42,12,6,0,715,41,33,0,64,192,560,42,12,0,15,22,52,0,269,8,44,0,96,0
"36047093200","Census Tract 932","Census Tract 932, Kings County, New York","00","36","047","093200",1480.484,1235.065,777.2258,9,0,16.25806,42,0,0,57.54839,207.4839,21,0,36.54839,68,245.4194,79.70968,29,0,7,0,0,0,48.70968,41,0,0,40,0
"36047093400","Census Tract 934","Census Tract 934, Kings County, New York","00","36","047","093400",2201.322,1661.43,979.7679,0,0,37.87012,8.739258,0,7.768229,424.3395,87.39258,16.50749,0,25.24674,73.79818,539.8919,30.10189,53.40657,0,27.1888,11.65234,25.24674,0,295.1927,17.47852,13.5944,0,54.3776,11.65234
"36047093600","Census Tract 936","Census Tract 936, Kings County, New York","00","36","047","093600",1492,1219,592,0,0,24,9,19,0,352,115,21,0,29,58,273,28,0,0,11,21,0,0,145,0,32,0,36,0
"36047093800","Census Tract 938","Census Tract 938, Kings County, New York","00","36","047","093800",2390,1807,791,0,0,31,41,0,0,504,117,83,0,58,182,583,117,0,0,0,14,67,0,253,47,16,0,69,0
"36047094401","Census Tract 944.01","Census Tract 944.01, Kings County, New York","00","36","047","094401",3520.516,2844.936,1350.774,9,0,27.74194,13,23,7,875.4516,77.51613,49,0,155.4516,257,675.5806,38.29032,8,0,26,81,27,0,428.2903,13,7,0,47,0
"36047094402","Census Tract 944.02","Census Tract 944.02, Kings County, New York","00","36","047","094402",3802,3350,1987,0,0,6,13,0,0,760,99,108,0,84,293,452,45,5,0,18,30,31,0,294,0,3,0,26,0
"36047094600","Census Tract 946","Census Tract 946, Kings County, New York","00","36","047","094600",1677,1346,653,13,0,37,5,0,6,456,68,44,0,34,30,331,48,16,0,7,8,9,0,185,18,7,0,27,6
"36047095000","Census Tract 950","Census Tract 950, Kings County, New York","00","36","047","095000",3012,2423,1237,5,0,14,12,0,0,701,146,39,0,84,185,589,15,0,0,21,63,15,14,317,17,37,0,90,0
"36047095400","Census Tract 954","Census Tract 954, Kings County, New York","00","36","047","095400",4763,3907,2301,0,0,54,20,19,13,853,206,81,0,190,170,856,41,0,0,45,102,20,6,387,90,14,7,144,0
"36047095600","Census Tract 956","Census Tract 956, Kings County, New York","00","36","047","095600",3364,2676,1514,14,0,16,6,16,0,568,344,63,8,61,66,688,23,24,0,22,38,21,12,291,148,33,0,76,0
"36047095800","Census Tract 958","Census Tract 958, Kings County, New York","00","36","047","095800",2890,2430,1223,0,0,14,0,7,0,227,532,7,0,71,349,460,0,0,0,13,7,22,0,155,170,32,0,61,0
"36047096000","Census Tract 960","Census Tract 960, Kings County, New York","00","36","047","096000",372,316,182,0,0,0,0,0,0,53,36,0,0,0,45,56,21,0,0,0,0,0,0,29,6,0,0,0,0
"36047096200","Census Tract 962","Census Tract 962, Kings County, New York","00","36","047","096200",1583,1381,702,0,0,9,7,0,7,43,400,24,0,16,173,202,0,0,0,0,0,0,0,6,196,0,0,0,0
"36047096400","Census Tract 964","Census Tract 964, Kings County, New York","00","36","047","096400",1732,1392,642,0,0,17,0,0,4,43,373,21,0,7,285,340,0,0,0,18,0,0,23,9,252,0,0,38,0
"36047096600","Census Tract 966","Census Tract 966, Kings County, New York","00","36","047","096600",2204,1878,1059,0,0,24,13,0,0,79,464,81,0,11,147,326,39,0,0,8,21,12,0,31,172,17,0,26,0
"36047096800","Census Tract 968","Census Tract 968, Kings County, New York","00","36","047","096800",1044,941,427,6,0,0,6,12,0,15,122,8,0,5,340,103,0,0,0,0,12,0,0,8,78,0,0,5,0
"36047097000","Census Tract 970","Census Tract 970, Kings County, New York","00","36","047","097000",1757,1550,761,8,0,6,7,13,0,102,288,61,0,53,251,207,0,0,0,0,0,5,0,62,121,14,0,5,0
"36047097400","Census Tract 974","Census Tract 974, Kings County, New York","00","36","047","097400",1150,953,580,0,0,22,7,7,7,93,155,8,0,51,23,197,36,0,0,10,0,7,13,25,74,0,0,32,0
"36047098200","Census Tract 982","Census Tract 982, Kings County, New York","00","36","047","098200",5650,5050,3456,0,0,21,25,0,0,337,133,565,0,20,493,600,82,0,0,6,6,0,0,341,13,74,0,78,0
"36047098400","Census Tract 984","Census Tract 984, Kings County, New York","00","36","047","098400",1970,1631,887,7,0,16,19,0,13,429,94,45,0,81,40,339,0,35,0,18,0,14,29,111,39,32,0,61,0
"36047098600","Census Tract 986","Census Tract 986, Kings County, New York","00","36","047","098600",2973,2354,1363,10,0,33,29,10,7,494,177,87,0,68,76,619,28,11,0,40,35,0,0,132,31,214,0,128,0
"36047098800","Census Tract 988","Census Tract 988, Kings County, New York","00","36","047","098800",2618,2092,976,0,0,25,15,8,8,555,244,24,0,124,113,526,66,5,0,6,41,23,0,211,88,30,0,56,0
"36047099000","Census Tract 990","Census Tract 990, Kings County, New York","00","36","047","099000",1206,966,615,0,0,14,26,0,0,49,215,7,0,20,20,240,15,0,0,6,0,13,0,13,160,20,0,6,7
"36047099200","Census Tract 992","Census Tract 992, Kings County, New York","00","36","047","099200",1640,1340,836,0,0,13,20,22,0,149,269,0,0,12,19,300,13,7,0,6,71,7,0,95,95,0,0,6,0
"36047099400","Census Tract 994","Census Tract 994, Kings County, New York","00","36","047","099400",1519,1310,818,0,0,0,0,0,0,307,148,8,0,22,7,209,0,0,0,0,8,0,0,104,46,0,0,51,0
"36047099600","Census Tract 996","Census Tract 996, Kings County, New York","00","36","047","099600",4116,3474,1732,0,0,43,5,6,0,942,103,55,0,142,446,642,6,0,0,26,60,10,0,300,58,15,0,159,8
"36047099800","Census Tract 998","Census Tract 998, Kings County, New York","00","36","047","099800",3687,2978,1878,0,0,37,14,6,14,644,108,50,0,73,154,709,15,4,0,26,45,13,6,427,36,4,5,128,0
"36047100400","Census Tract 1004","Census Tract 1004, Kings County, New York","00","36","047","100400",2370,1944,1002,0,0,0,20,0,0,635,58,38,35,85,71,426,5,6,0,6,53,0,0,240,11,20,11,74,0
"36047100600","Census Tract 1006","Census Tract 1006, Kings County, New York","00","36","047","100600",2421,1966,1113,0,0,13,8,0,0,536,137,23,0,97,39,455,14,0,0,35,76,22,6,214,54,9,0,25,0
"36047100800","Census Tract 1008","Census Tract 1008, Kings County, New York","00","36","047","100800",2113,1773,1036,6,0,15,19,14,0,367,242,0,0,7,67,340,43,12,0,17,0,0,0,128,111,6,0,17,6
"36047101000","Census Tract 1010","Census Tract 1010, Kings County, New York","00","36","047","101000",2017,1784,866,0,0,14,6,6,0,88,294,33,0,65,412,233,13,0,0,7,0,0,0,82,104,0,0,27,0
"36047101200","Census Tract 1012","Census Tract 1012, Kings County, New York","00","36","047","101200",2018,1564,922,0,0,9,0,0,0,344,166,21,0,76,26,454,5,0,0,12,11,14,0,162,112,89,0,49,0
"36047101400","Census Tract 1014","Census Tract 1014, Kings County, New York","00","36","047","101400",2270,1722,954,8,0,35,7,0,26,474,130,18,0,32,38,548,0,0,6,62,26,20,20,242,35,82,0,55,0
"36047101600","Census Tract 1016","Census Tract 1016, Kings County, New York","00","36","047","101600",1413,1260,783,23,0,10,9,0,7,296,30,12,0,44,46,153,7,11,0,43,18,0,4,63,0,7,0,0,0
"36047101800","Census Tract 1018","Census Tract 1018, Kings County, New York","00","36","047","101800",1774,1592,1003,0,0,4,0,7,10,400,73,0,0,55,40,182,8,0,0,8,0,9,0,122,22,0,0,13,0
"36047102000","Census Tract 1020","Census Tract 1020, Kings County, New York","00","36","047","102000",2012,1747,1012,0,0,14,14,0,0,491,79,52,0,20,65,265,5,0,0,26,54,12,0,73,37,34,0,24,0
"36047102200","Census Tract 1022","Census Tract 1022, Kings County, New York","00","36","047","102200",2070,1637,794,0,0,25,23,12,6,438,81,18,0,89,151,433,14,6,0,26,6,37,7,224,25,13,0,75,0
"36047102400","Census Tract 1024","Census Tract 1024, Kings County, New York","00","36","047","102400",1945,1666,944,7,0,21,30,9,0,226,246,22,0,57,104,279,0,21,0,0,26,0,8,95,99,0,0,22,8
"36047102600","Census Tract 1026","Census Tract 1026, Kings County, New York","00","36","047","102600",2362,1934,989,0,0,46,0,0,8,595,86,19,0,56,135,428,17,0,0,19,90,5,6,209,57,5,0,20,0
"36047102800","Census Tract 1028","Census Tract 1028, Kings County, New York","00","36","047","102800",1091.493,935.0306,541.4979,0,0.09212857,0.1579347,18,21.32903,0.1579347,136.6621,154.3556,7.539863,0,14.48747,40.75069,156.4619,28.48697,0,0,0.4211592,0.3158694,0.1579347,0.2763857,33.67173,84.27638,0.1974184,0,0.5527714,8.105289
"36047103400","Census Tract 1034","Census Tract 1034, Kings County, New York","00","36","047","103400",5585.507,5175.969,3261.502,0,6.907872,11.84207,0,24.67097,11.84207,1249.338,101.6444,115.4601,0,186.5125,206.2493,409.5381,36.51303,0,0,31.57884,23.68413,11.84207,20.72362,200.3283,20.72362,14.80258,0,41.44723,7.894711
"36047105801","Census Tract 1058.01","Census Tract 1058.01, Kings County, New York","00","36","047","105801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047105804","Census Tract 1058.04","Census Tract 1058.04, Kings County, New York","00","36","047","105804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047107000","Census Tract 1070","Census Tract 1070, Kings County, New York","00","36","047","107000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047107800","Census Tract 1078","Census Tract 1078, Kings County, New York","00","36","047","107800",4324,3595,2132,31,0,0,13,10,14,733,98,321,0,101,142,729,203,36,0,13,18,17,8,336,0,12,0,79,7
"36047109800","Census Tract 1098","Census Tract 1098, Kings County, New York","00","36","047","109800",1365,1190,547,5,0,34,0,0,0,53,114,202,0,0,235,175,30,29,0,16,0,0,0,6,69,25,0,0,0
"36047110400","Census Tract 1104","Census Tract 1104, Kings County, New York","00","36","047","110400",4022.503,3544.823,1908.047,7.928994,0,18.93787,34.68935,32,0,120.4142,75.3787,775.7899,0,26.76035,544.8757,477.6805,132.0947,29.73373,0,0,18.88461,6,0,49.89349,55.50296,96.19231,0,16.84911,72.52959
"36047110600","Census Tract 1106","Census Tract 1106, Kings County, New York","00","36","047","110600",5509,4814,3077,6,0,20,22,14,7,980,72,325,0,88,203,695,115,14,0,5,25,62,0,345,0,85,6,38,0
"36047111000","Census Tract 1110","Census Tract 1110, Kings County, New York","00","36","047","111000",4021,3054,1993,0,0,0,12,10,6,643,45,214,0,60,71,967,52,24,0,15,38,41,6,516,21,96,9,116,33
"36047111600","Census Tract 1116","Census Tract 1116, Kings County, New York","00","36","047","111600",2090.497,1755.177,767.9526,0.07100592,0,31.06213,24.31065,0,0,67.5858,97.6213,711.2101,0,0.239645,55.12426,335.3195,155.9053,24.26627,0,8,13.11539,0,0,7.106509,39.49704,65.80769,0,14.15089,7.470414
"36047111800","Census Tract 1118","Census Tract 1118, Kings County, New York","00","36","047","111800",3306,2979,1561,0,0,0,0,0,0,27,6,964,0,17,404,327,94,0,0,0,0,5,0,11,11,206,0,0,0
"36047112000","Census Tract 1120","Census Tract 1120, Kings County, New York","00","36","047","112000",3101,2541,1355,64,0,0,5,26,8,30,117,757,0,18,161,560,109,116,0,0,21,20,0,87,13,179,0,15,0
"36047112200","Census Tract 1122","Census Tract 1122, Kings County, New York","00","36","047","112200",2958,2536,1061,11,0,0,8,0,0,22,4,1129,0,0,301,422,95,53,0,0,16,8,0,61,0,165,0,24,0
"36047112400","Census Tract 1124","Census Tract 1124, Kings County, New York","00","36","047","112400",5093,4649,3363,42,0,4,31,0,0,0,5,1001,0,0,203,444,269,73,0,0,9,0,0,0,0,85,0,8,0
"36047112600","Census Tract 1126","Census Tract 1126, Kings County, New York","00","36","047","112600",4505,4041,1855,8,0,0,20,0,0,38,17,1795,0,0,308,464,196,33,0,0,0,14,0,26,0,174,0,21,0
"36047112800","Census Tract 1128","Census Tract 1128, Kings County, New York","00","36","047","112800",5323,4245,2203,44,0,8,0,5,0,32,0,1407,0,41,505,1078,419,95,0,6,33,12,0,57,6,357,0,78,15
"36047113000","Census Tract 1130","Census Tract 1130, Kings County, New York","00","36","047","113000",7306,6702,3293,6,0,7,0,0,0,16,0,2007,4,41,1328,604,291,38,0,0,0,0,0,5,0,204,22,44,0
"36047113200","Census Tract 1132","Census Tract 1132, Kings County, New York","00","36","047","113200",4001.653,3801.108,1782.723,14.78671,0,3.696677,0,0,0,30.49759,0,1702.32,0,33.2701,233.8148,200.5447,49.90514,22.18006,0,0,0,0,0,7.393354,0,109.052,0,12.0142,0
"36047113400","Census Tract 1134","Census Tract 1134, Kings County, New York","00","36","047","113400",2463,2388,1291,0,0,0,0,0,0,0,0,871,0,0,226,75,14,0,0,0,0,7,0,7,0,47,0,0,0
"36047114201","Census Tract 1142.01","Census Tract 1142.01, Kings County, New York","00","36","047","114201",1149,1042,446,6,0,0,46,0,0,35,179,119,0,52,159,107,0,0,0,0,33,19,0,0,55,0,0,0,0
"36047114202","Census Tract 1142.02","Census Tract 1142.02, Kings County, New York","00","36","047","114202",2318,1817,1137,21,0,65,34,18,0,87,172,106,0,50,127,501,67,6,0,87,44,42,15,34,78,12,0,116,0
"36047114400","Census Tract 1144","Census Tract 1144, Kings County, New York","00","36","047","114400",5117.034,4695.238,2007.136,10,0,15.46383,54,27,0,4,65.80851,2288.523,0,28,195.3064,421.7957,15,24.04681,0,0,88,71,0,13,50.04681,125,0,35.70213,0
"36047114600","Census Tract 1146","Census Tract 1146, Kings County, New York","00","36","047","114600",2232,1745,1118,7,0,66,25,0,0,26,262,153,0,33,55,487,15,0,0,43,68,44,0,43,155,69,0,50,0
"36047115000","Census Tract 1150","Census Tract 1150, Kings County, New York","00","36","047","115000",3473,3291,1687,0,0,15,21,0,0,0,47,1368,0,7,146,182,58,4,0,0,0,0,0,0,71,49,0,0,0
"36047115200","Census Tract 1152","Census Tract 1152, Kings County, New York","00","36","047","115200",3576,3321,1558,0,0,22,17,0,0,31,64,1442,0,8,179,255,63,12,0,0,9,14,0,14,32,72,0,33,6
"36047115600","Census Tract 1156","Census Tract 1156, Kings County, New York","00","36","047","115600",2418,2169,955,0,0,9,27,0,0,0,0,1016,0,23,139,249,55,7,0,0,18,39,0,13,0,104,0,13,0
"36047115800","Census Tract 1158","Census Tract 1158, Kings County, New York","00","36","047","115800",4472,3863,2010,0,0,9,39,0,0,10,0,1597,0,37,161,609,203,11,0,0,152,34,0,21,0,113,0,75,0
"36047116000","Census Tract 1160","Census Tract 1160, Kings County, New York","00","36","047","116000",3544,3368,2117,14,0,0,14,4,0,11,5,1003,0,0,200,176,24,43,0,0,5,3,0,0,5,96,0,0,0
"36047116200","Census Tract 1162","Census Tract 1162, Kings County, New York","00","36","047","116200",4660,4547,2806,0,0,0,0,0,0,13,0,1171,0,13,544,113,68,4,0,0,0,0,0,9,0,32,0,0,0
"36047116400","Census Tract 1164","Census Tract 1164, Kings County, New York","00","36","047","116400",5087,4636,2186,0,0,0,13,0,0,18,35,1410,0,7,967,451,107,0,0,0,31,12,0,25,26,217,0,6,27
"36047116600","Census Tract 1166","Census Tract 1166, Kings County, New York","00","36","047","116600",4076,3634,1504,8,0,0,23,0,0,0,298,1369,0,5,427,442,28,25,0,0,0,0,0,0,205,121,0,57,6
"36047116800","Census Tract 1168","Census Tract 1168, Kings County, New York","00","36","047","116800",1798.688,1581.354,681.1008,15.4589,0,10.00282,0,3.637388,0,0,403.75,221.8806,0,23.64302,221.8806,217.3339,0,40.92061,0,0,0,9.09347,0,0,155.4983,0,0,11.82151,0
"36047117000","Census Tract 1170","Census Tract 1170, Kings County, New York","00","36","047","117000",1607.312,1366.646,751.8992,1.541103,0,4.997184,0,0.3626125,0,13,259.25,136.1194,0,2.356981,197.1194,240.6661,6,4.07939,0,0,0,9.906531,0,0,173.5017,16,0,31.17849,0
